id,current_satisfaction_score,last_evaluation_satisfaction_score,number_projects,average_montly_hours,time_spent_at_company,promotion_in_last_5_years,department,salary
80027,64,93,5,198,2,0,technical,197000
80035,46,55,3,139,2,0,sales,114000
80044,41,48,2,139,3,0,technical,56000
80059,74,58,3,220,2,0,hr,211000
80065,82,92,4,196,3,0,sales,107000
80079,10,88,6,284,4,0,sales,74000
80086,65,96,2,246,2,0,IT,58000
80090,78,79,3,203,2,0,sales,63000
80092,32,86,4,266,4,0,RandD,73000
80106,62,99,4,171,3,0,RandD,105000
80114,99,54,4,236,4,0,sales,65000
80122,80,38,3,215,6,0,support,67000
80134,40,47,2,152,3,0,accounting,72000
80143,91,84,5,265,5,0,technical,114000
80151,86,98,3,158,5,0,sales,50000
80157,60,91,2,168,4,0,hr,64000
80163,60,42,2,109,6,0,sales,66000
80171,41,47,2,138,3,0,sales,55000
80180,90,98,5,243,6,0,marketing,50000
80183,63,58,4,236,2,0,technical,200000
80195,10,82,6,266,4,0,IT,74000
80212,94,88,4,262,2,0,sales,145000
80224,65,48,4,229,3,0,RandD,168000
80226,24,55,5,208,5,0,RandD,51000
80230,57,64,4,226,7,0,sales,55000
80231,89,87,5,255,5,0,RandD,140000
80237,17,56,5,218,4,0,support,113000
80249,42,37,2,284,3,0,technical,181000
80256,40,51,2,145,3,0,hr,62000
80263,55,91,3,243,4,0,support,117000
80280,15,74,6,178,3,0,sales,69000
80289,78,58,3,150,3,0,technical,62000
80306,92,55,4,183,3,0,technical,62000
80307,58,83,3,226,3,0,RandD,69000
80311,83,75,3,262,3,0,IT,103000
80320,50,95,5,137,3,0,technical,71000
80324,40,55,2,155,3,0,sales,67000
80341,82,78,5,232,3,0,RandD,70000
80342,94,99,3,207,2,0,sales,110000
80349,84,61,3,253,2,0,sales,146000
80363,77,50,4,173,2,0,technical,72000
80364,98,89,4,218,2,0,sales,126000
80377,26,43,4,215,4,0,support,64000
80385,18,84,4,231,5,0,sales,57000
80400,80,94,4,136,2,0,hr,144000
80401,58,81,4,266,2,0,support,63000
80415,10,81,6,290,4,0,accounting,145000
80423,57,75,3,159,2,0,technical,129000
80437,68,64,2,167,2,0,hr,62000
80441,56,61,3,250,2,0,support,221000
80449,74,76,3,244,3,0,management,127000
80463,78,98,4,207,2,0,technical,117000
80470,79,98,3,217,3,0,sales,74000
80474,81,93,5,270,5,0,technical,148000
80480,42,97,6,259,4,0,management,197000
80485,9,95,6,271,4,0,sales,67000
80492,81,95,5,238,6,0,technical,54000
80508,85,72,3,245,10,0,accounting,136000
80521,64,61,2,153,2,0,IT,52000
80536,13,61,5,198,5,0,sales,142000
80551,37,52,2,144,3,0,sales,131000
80556,80,96,3,161,3,0,technical,72000
80569,39,50,2,127,3,0,technical,70000
80578,79,87,3,194,2,0,technical,115000
80590,57,82,5,233,7,1,sales,106000
80605,16,70,6,246,4,0,support,119000
80615,65,91,3,207,3,0,sales,53000
80625,64,40,3,248,3,0,product_mng,135000
80642,80,52,3,253,2,0,sales,58000
80644,45,54,2,152,3,0,sales,50000
80648,84,92,4,234,5,0,sales,57000
80662,89,85,5,266,5,0,sales,72000
80677,69,79,3,207,3,0,technical,140000
80687,55,54,3,233,2,0,support,69000
80696,17,93,5,183,5,0,accounting,189000
80697,79,79,4,231,2,0,sales,57000
80704,73,66,3,135,2,0,sales,105000
80719,63,54,4,147,4,0,technical,64000
80733,34,62,3,119,2,0,technical,74000
80741,84,93,4,251,5,0,technical,112000
80751,10,89,7,285,4,0,IT,60000
80759,43,53,2,152,3,0,sales,147000
80767,54,71,2,194,2,0,support,53000
80782,26,99,5,184,5,0,hr,53000
80793,40,48,2,137,3,0,sales,113000
80798,21,37,4,129,4,0,product_mng,122000
80804,40,50,2,136,3,0,marketing,58000
80817,41,54,2,152,3,0,technical,73000
80826,73,97,6,189,2,0,sales,65000
80827,49,54,6,214,3,0,sales,198000
80838,10,84,6,283,4,0,technical,67000
80851,97,95,5,201,2,0,technical,67000
80854,96,61,3,271,2,0,hr,118000
80869,10,79,6,274,4,0,sales,65000
80883,83,54,4,189,4,0,RandD,52000
80887,40,49,2,144,3,0,support,54000
80896,45,71,2,172,2,0,sales,57000
80908,41,56,2,150,3,0,product_mng,66000
80911,10,85,6,297,5,0,sales,193000
80922,45,46,2,130,3,0,technical,64000
80927,60,84,2,221,3,0,accounting,61000
80929,39,50,2,142,3,0,hr,148000
80942,74,89,5,259,5,0,RandD,67000
80950,43,65,4,124,2,0,sales,141000
80958,50,76,3,174,3,0,sales,108000
80973,21,99,6,165,4,0,RandD,50000
80979,97,93,2,270,4,0,sales,65000
80995,56,94,3,226,2,0,technical,63000
81000,41,48,2,145,3,0,accounting,116000
81017,81,61,5,231,2,0,RandD,117000
81033,90,96,4,258,5,0,technical,136000
81045,89,96,3,179,8,0,management,198000
81057,100,49,4,227,3,0,IT,109000
81073,65,54,4,260,3,0,technical,110000
81084,40,49,2,128,3,0,sales,61000
81085,59,75,4,266,3,0,accounting,135000
81101,9,79,6,275,4,0,sales,73000
81103,81,86,4,213,3,0,support,67000
81112,51,50,4,130,3,0,RandD,109000
81129,78,77,3,149,4,0,support,144000
81142,53,67,4,167,2,0,management,70000
81147,74,58,4,233,4,0,marketing,135000
81156,39,48,2,138,3,0,sales,71000
81162,64,61,5,249,3,0,support,101000
81163,78,59,3,212,2,0,technical,57000
81165,87,76,5,254,2,0,hr,56000
81179,95,83,4,252,2,0,sales,217000
81195,94,82,3,187,3,0,sales,54000
81209,71,62,4,192,4,0,sales,104000
81221,75,100,4,135,4,0,technical,71000
81229,10,81,6,268,4,0,marketing,56000
81246,39,57,2,130,3,0,hr,61000
81260,41,53,2,157,3,0,sales,55000
81277,87,73,5,184,3,0,product_mng,58000
81294,94,85,4,236,2,0,marketing,113000
81296,81,97,5,230,5,0,support,60000
81307,77,75,6,246,6,0,sales,67000
81314,45,53,2,129,3,0,technical,185000
81325,51,74,6,98,3,0,support,56000
81341,20,73,3,250,5,0,sales,107000
81343,36,55,2,141,3,0,hr,110000
81346,82,67,4,156,3,0,product_mng,63000
81361,78,61,5,260,2,0,accounting,117000
81363,81,62,4,197,3,0,hr,61000
81366,78,54,4,102,3,0,sales,51000
81378,91,59,4,177,4,0,support,136000
81379,92,74,4,213,3,0,sales,112000
81384,79,61,4,227,2,1,sales,219000
81397,10,90,6,301,5,0,technical,67000
81409,98,97,3,209,3,0,support,51000
81424,42,57,2,134,3,0,product_mng,141000
81426,19,61,3,272,4,0,sales,65000
81428,86,53,4,244,3,0,technical,118000
81442,96,57,3,151,2,0,sales,73000
81455,43,47,2,128,3,0,IT,70000
81465,93,88,4,261,4,0,sales,109000
81471,58,83,4,207,3,0,sales,66000
81473,94,52,5,133,3,0,support,63000
81480,63,63,5,252,2,0,product_mng,55000
81496,99,54,3,188,3,0,technical,105000
81506,52,98,5,217,2,0,technical,53000
81522,14,38,5,115,6,0,marketing,216000
81527,69,91,4,186,3,0,support,57000
81530,16,46,6,240,2,0,product_mng,56000
81533,79,75,2,221,3,0,product_mng,62000
81539,59,69,3,200,3,0,sales,70000
81556,74,77,3,233,3,0,technical,67000
81565,67,68,4,171,3,0,sales,53000
81574,54,63,3,174,3,0,marketing,60000
81584,44,66,3,161,3,0,IT,140000
81589,80,98,3,209,3,0,technical,121000
81604,54,50,4,146,2,0,support,116000
81610,76,81,3,225,3,0,technical,147000
81614,100,61,5,264,3,0,RandD,111000
81619,80,41,6,185,4,0,support,149000
81634,45,56,2,154,3,0,marketing,60000
81645,76,99,3,133,4,0,sales,57000
81652,79,50,3,213,3,0,support,62000
81654,92,83,4,268,4,0,sales,71000
81659,63,75,4,155,3,0,technical,65000
81667,84,98,5,270,5,0,sales,64000
81680,45,48,2,149,3,0,support,73000
81689,46,57,2,139,3,0,sales,53000
81694,15,91,2,207,3,0,technical,113000
81702,87,63,3,143,3,0,IT,64000
81713,29,42,6,253,3,0,hr,131000
81719,87,84,5,231,5,0,IT,51000
81734,77,52,3,210,3,0,IT,155000
81745,84,86,5,240,5,0,accounting,139000
81748,72,75,3,166,3,1,sales,203000
81763,15,86,3,204,4,0,support,143000
81764,82,79,4,224,2,0,support,74000
81773,28,66,3,184,2,0,marketing,56000
81782,61,98,3,138,5,0,hr,120000
81783,83,92,5,267,6,0,support,59000
81787,81,92,5,239,5,0,RandD,110000
81801,74,84,3,206,3,0,RandD,54000
81802,98,53,5,238,3,0,technical,148000
81805,44,51,2,127,3,0,technical,107000
81807,68,69,3,148,2,0,IT,63000
81813,42,57,2,147,3,0,management,69000
81816,73,93,3,249,2,0,IT,122000
81831,67,87,5,254,2,0,support,74000
81838,9,80,6,304,5,0,technical,128000
81844,77,75,6,246,6,0,sales,55000
81851,91,60,4,163,5,0,IT,70000
81853,65,42,6,220,2,0,product_mng,58000
81868,89,92,5,237,5,0,sales,124000
81882,10,95,5,286,4,0,RandD,165000
81896,100,87,4,129,5,0,support,147000
81899,60,85,3,209,2,0,technical,128000
81908,81,93,5,265,6,0,technical,71000
81911,23,50,2,150,6,0,accounting,70000
81928,37,74,5,117,3,0,product_mng,120000
81935,67,49,5,241,8,0,sales,101000
81942,50,65,5,285,6,0,management,198000
81958,79,84,4,240,5,0,sales,110000
81968,41,46,2,160,3,1,sales,72000
81977,43,49,2,135,3,0,sales,104000
81990,91,94,5,159,3,0,technical,72000
81992,62,51,4,193,3,0,accounting,208000
82000,82,79,3,160,3,0,sales,146000
82012,74,92,5,255,3,0,support,64000
82028,83,82,5,179,3,0,technical,51000
82029,91,100,4,257,5,0,accounting,101000
82044,85,55,5,182,3,0,technical,65000
82057,59,97,3,209,3,0,sales,167000
82065,30,98,2,109,4,0,technical,67000
82067,91,97,4,251,6,0,technical,70000
82074,100,98,3,177,2,0,management,58000
82082,81,75,5,170,3,0,product_mng,101000
82087,90,51,4,137,6,0,sales,117000
82096,92,82,4,96,4,0,IT,122000
82113,57,90,5,145,3,0,accounting,55000
82125,94,78,4,211,3,0,support,149000
82137,84,76,5,172,5,0,technical,147000
82151,99,79,3,271,4,0,marketing,170000
82167,65,52,4,266,3,0,IT,111000
82175,49,47,4,285,3,0,R&D,50000
82176,60,64,2,137,5,0,sales,139000
82182,56,68,5,203,2,0,IT,68000
82188,13,61,5,198,5,0,sales,133000
82204,75,75,5,229,2,0,sales,136000
82210,72,74,3,187,2,0,sales,149000
82224,20,70,4,225,5,0,support,73000
82241,59,100,2,155,5,0,sales,54000
82249,70,90,4,216,3,0,support,72000
82255,40,37,3,169,3,0,support,131000
82261,86,84,5,254,5,0,product_mng,126000
82269,38,51,2,146,3,0,IT,129000
82286,79,74,4,222,2,0,accounting,103000
82297,65,70,4,182,2,0,support,66000
82309,49,54,3,145,3,0,product_mng,200000
82314,76,56,5,222,10,0,management,218000
82317,88,58,4,147,4,0,support,145000
82320,21,85,5,153,3,0,hr,63000
82328,44,55,2,141,3,0,support,65000
82332,72,65,3,109,5,0,technical,55000
82348,56,95,3,241,3,0,support,148000
82365,70,79,4,240,2,0,support,113000
82372,87,49,2,251,3,0,sales,125000
82386,62,71,3,177,3,0,IT,60000
82397,61,37,4,165,6,0,marketing,114000
82407,99,77,3,190,4,0,hr,122000
82417,42,54,2,143,3,0,product_mng,180000
82425,80,86,3,203,3,0,support,146000
82428,63,61,5,186,10,0,technical,69000
82435,72,78,3,229,2,0,sales,142000
82450,95,61,3,224,2,0,support,71000
82467,87,67,4,272,4,0,sales,51000
82476,43,47,2,158,3,0,product_mng,73000
82478,11,91,6,302,4,0,RandD,60000
82495,60,76,5,269,2,0,IT,106000
82507,26,81,5,139,4,0,product_mng,143000
82516,19,100,4,192,4,0,accounting,51000
82523,66,84,4,253,4,0,marketing,51000
82527,41,57,2,136,3,0,support,66000
82537,80,75,3,181,3,0,marketing,137000
82554,96,60,4,170,2,0,product_mng,59000
82563,61,98,2,238,4,0,support,135000
82572,16,93,5,210,7,1,management,107000
82573,94,86,3,221,3,0,sales,110000
82586,73,52,4,162,3,0,product_mng,56000
82602,43,77,3,237,3,0,technical,59000
82606,39,68,2,282,5,0,marketing,72000
82614,52,57,3,270,3,0,RandD,69000
82617,74,94,3,286,6,1,technical,134000
82628,16,96,5,137,5,0,technical,58000
82645,50,87,3,252,2,0,support,57000
82659,60,63,4,192,3,0,support,72000
82673,43,55,2,129,3,0,sales,68000
82674,95,77,3,184,4,0,sales,140000
82685,66,57,5,161,5,0,technical,166000
82701,71,81,2,182,3,0,management,220000
82712,59,67,4,271,2,0,support,128000
82725,52,90,3,133,3,0,product_mng,61000
82730,72,88,5,249,5,0,support,128000
82743,94,78,3,184,3,0,technical,145000
82757,91,73,3,155,3,0,hr,60000
82763,54,49,4,190,3,0,technical,108000
82780,11,86,6,245,4,0,support,61000
82788,77,71,4,223,3,0,sales,163000
82796,36,56,2,132,3,0,IT,148000
82813,41,47,2,143,3,0,technical,51000
82824,43,50,2,152,3,0,management,120000
82833,79,86,5,270,2,0,management,57000
82840,85,91,3,244,3,0,product_mng,109000
82842,16,96,5,137,5,0,technical,73000
82850,73,83,5,266,5,0,sales,71000
82856,90,73,4,245,2,0,sales,74000
82858,49,85,4,200,3,0,support,113000
82867,19,80,5,203,6,0,product_mng,105000
82877,74,86,5,262,5,0,RandD,64000
82884,64,48,3,147,7,0,sales,187000
82892,93,95,5,176,6,1,accounting,137000
82900,71,94,4,246,3,0,marketing,59000
82910,55,90,4,273,2,0,sales,63000
82916,11,91,6,308,4,0,IT,66000
82933,81,93,5,270,5,0,technical,122000
82938,91,88,5,223,3,0,support,56000
82941,50,55,2,128,3,0,sales,64000
82949,86,60,5,134,2,0,support,66000
82955,49,90,3,250,2,0,hr,138000
82963,91,76,3,159,3,0,hr,106000
82980,72,94,4,235,3,0,technical,138000
82985,55,95,4,249,4,0,technical,119000
82990,80,96,5,124,3,0,sales,64000
83002,82,83,4,245,5,0,sales,52000
83016,80,73,3,168,2,0,IT,69000
83028,86,79,3,242,2,0,support,59000
83041,48,89,4,145,3,0,sales,51000
83047,44,65,2,151,3,0,RandD,110000
83058,76,80,4,226,5,0,support,71000
83064,89,47,4,108,3,0,technical,50000
83068,70,58,5,168,3,0,management,71000
83083,91,81,3,220,3,0,support,55000
83096,75,90,5,256,5,0,support,68000
83103,70,48,5,99,4,0,RandD,52000
83107,37,88,4,155,3,0,sales,116000
83108,63,74,4,155,2,0,sales,112000
83109,80,74,5,181,4,0,management,144000
83118,35,52,5,244,3,0,hr,74000
83122,59,81,4,173,2,0,sales,125000
83123,96,66,3,155,2,0,sales,54000
83139,51,50,2,235,2,0,technical,128000
83142,66,48,3,203,4,0,management,63000
83156,76,85,5,236,6,0,technical,145000
83165,53,81,3,253,3,0,marketing,112000
83170,86,88,5,268,5,0,technical,145000
83187,81,92,5,239,5,0,product_mng,68000
83194,41,49,2,146,3,0,IT,71000
83201,98,91,4,240,3,0,technical,56000
83204,55,90,4,199,3,0,accounting,52000
83206,97,50,3,173,2,0,accounting,131000
83222,40,46,2,156,3,0,management,128000
83236,38,47,2,143,3,0,technical,60000
83249,86,94,3,212,3,0,sales,128000
83252,69,50,3,260,4,0,sales,142000
83261,10,84,6,283,4,0,technical,68000
83269,62,72,3,188,3,0,technical,68000
83286,55,60,5,271,3,0,RandD,123000
83289,60,63,3,182,3,0,accounting,106000
83294,10,89,7,308,4,0,technical,107000
83307,97,72,5,260,4,0,technical,143000
83322,74,58,4,193,3,0,support,104000
83339,11,84,6,252,4,0,technical,55000
83350,60,59,4,201,3,0,sales,122000
83363,48,67,4,220,3,1,management,118000
83380,85,90,5,202,3,0,IT,56000
83397,83,51,5,143,4,0,sales,122000
83399,11,78,7,278,4,0,sales,58000
83410,90,69,4,274,2,0,technical,124000
83420,54,75,4,199,2,0,management,130000
83425,32,65,2,183,3,0,sales,73000
83429,82,65,4,148,3,0,sales,200000
83432,38,48,2,134,3,0,hr,50000
83442,89,95,4,275,5,0,technical,109000
83445,63,83,4,159,2,0,marketing,65000
83447,72,66,3,134,3,0,accounting,147000
83451,83,81,3,242,6,0,sales,63000
83454,70,79,6,145,3,0,accounting,134000
83469,86,87,5,171,2,0,sales,59000
83478,74,99,4,233,5,0,IT,63000
83494,87,84,5,231,5,0,IT,67000
83502,38,53,2,156,3,0,sales,57000
83516,62,63,3,230,2,0,management,123000
83524,67,94,4,141,2,0,support,67000
83537,71,50,4,253,3,0,RandD,103000
83539,62,49,3,172,3,0,sales,143000
83553,67,85,3,153,4,0,technical,68000
83558,98,75,5,188,2,0,sales,53000
83573,58,88,5,178,4,0,sales,117000
83582,10,88,6,263,4,0,marketing,70000
83593,87,88,5,269,5,0,technical,67000
83599,52,96,3,271,3,0,technical,124000
83610,10,87,6,306,4,0,support,140000
83623,99,55,3,170,3,0,marketing,147000
83637,10,90,6,272,5,0,RandD,57000
83646,81,80,5,132,2,0,management,162000
83651,97,75,5,270,3,0,sales,132000
83664,46,69,2,159,2,0,sales,58000
83666,65,72,3,248,4,0,sales,105000
83677,10,87,6,290,4,0,support,68000
83684,68,67,3,228,2,0,RandD,103000
83695,44,42,4,159,4,0,technical,102000
83712,99,95,4,102,5,0,IT,57000
83727,72,99,3,143,4,0,sales,54000
83729,49,49,2,226,3,0,support,179000
83744,56,85,3,109,2,0,RandD,177000
83758,86,61,4,181,4,0,technical,74000
83771,10,86,6,288,4,0,sales,130000
83782,28,52,3,127,4,0,product_mng,175000
83784,97,49,4,213,2,0,sales,129000
83787,80,78,4,234,3,0,sales,101000
83799,67,77,3,157,3,0,RandD,118000
83803,94,68,5,151,2,0,RandD,115000
83814,55,41,4,132,5,0,support,123000
83817,92,68,5,236,2,0,hr,65000
83825,89,57,3,113,3,0,technical,50000
83836,50,70,4,135,3,0,hr,64000
83838,68,57,3,197,3,0,support,124000
83854,39,49,2,144,3,0,marketing,125000
83868,26,85,6,152,4,0,support,106000
83869,76,96,4,135,3,1,RandD,55000
83881,74,61,3,228,2,0,IT,53000
83882,70,55,4,159,3,0,sales,69000
83899,54,74,4,160,6,0,technical,52000
83916,11,87,6,306,4,0,IT,70000
83921,78,89,4,137,3,0,IT,105000
83931,40,53,2,151,3,0,marketing,51000
83935,15,81,3,191,5,0,management,146000
83942,40,48,2,142,3,0,support,52000
83946,40,36,4,128,4,0,technical,133000
83963,56,49,5,163,3,0,sales,65000
83980,11,81,5,287,4,0,sales,62000
83982,95,58,4,131,5,0,support,73000
83995,28,59,6,281,3,0,product_mng,125000
83998,75,94,5,194,4,0,technical,58000
83999,95,53,4,162,3,0,sales,132000
84007,77,50,5,170,2,0,support,66000
84014,80,80,4,252,6,0,hr,131000
84018,79,55,3,147,3,0,sales,146000
84029,11,78,6,281,4,0,technical,72000
84031,69,85,3,153,10,0,support,119000
84044,80,66,4,181,3,0,sales,53000
84050,88,90,4,152,4,0,RandD,138000
84065,94,64,5,247,10,0,sales,148000
84067,85,81,4,189,4,0,marketing,129000
84083,40,49,2,135,3,0,sales,68000
84099,83,37,5,101,4,0,support,57000
84102,90,99,4,259,6,0,sales,120000
84109,70,69,5,154,2,0,sales,57000
84110,77,70,3,155,3,0,IT,127000
84117,84,79,6,140,2,0,accounting,195000
84129,9,86,7,309,4,0,technical,73000
84132,10,83,6,278,4,0,marketing,123000
84140,85,82,4,270,5,0,sales,60000
84141,55,89,4,209,3,0,RandD,56000
84153,95,80,3,225,2,0,sales,187000
84169,94,99,2,157,3,0,sales,120000
84181,72,76,4,189,2,0,support,115000
84183,87,57,4,175,2,0,technical,58000
84190,94,45,2,211,3,0,technical,67000
84199,11,88,7,272,4,0,sales,132000
84209,49,52,5,188,4,0,product_mng,140000
84214,99,52,4,167,3,0,hr,65000
84215,97,83,3,238,2,0,support,149000
84223,72,100,3,197,3,0,IT,129000
84230,65,62,4,235,3,0,support,61000
84243,70,93,3,250,3,0,marketing,55000
84251,77,52,4,216,3,0,sales,148000
84254,76,77,4,169,10,0,management,141000
84265,95,74,3,139,2,0,IT,138000
84281,46,54,2,144,3,0,sales,57000
84286,82,94,3,253,2,0,hr,64000
84303,43,56,6,149,4,0,product_mng,63000
84314,79,89,3,252,2,0,hr,145000
84324,74,60,3,232,3,0,IT,64000
84341,45,45,2,145,3,0,sales,140000
84355,36,40,4,114,4,0,technical,50000
84356,68,75,6,274,5,0,sales,54000
84372,89,98,3,214,3,0,technical,135000
84386,73,91,4,247,5,0,support,133000
84391,45,54,2,142,3,0,hr,145000
84392,73,53,3,205,2,0,sales,142000
84393,10,83,6,271,4,0,technical,140000
84410,9,87,3,214,2,0,support,127000
84420,83,96,5,275,5,0,support,51000
84422,95,63,3,153,2,0,sales,54000
84427,42,54,2,159,3,0,sales,132000
84433,37,48,2,159,3,0,sales,69000
84449,41,48,3,155,2,0,technical,104000
84459,39,52,2,134,3,0,technical,58000
84472,19,69,4,269,6,0,RandD,103000
84483,71,87,3,177,4,0,hr,144000
84492,53,66,3,191,3,0,IT,150000
84498,85,77,4,264,3,0,IT,60000
84500,73,79,4,145,2,0,support,53000
84508,92,70,3,129,3,1,management,198000
84519,55,66,3,134,3,0,support,74000
84530,78,76,3,238,3,0,marketing,134000
84535,57,42,2,248,4,0,IT,104000
84550,77,61,5,146,3,0,support,55000
84560,10,90,7,286,4,0,sales,55000
84562,60,77,4,163,3,0,marketing,68000
84566,60,85,2,226,2,0,technical,114000
84583,66,51,3,192,3,0,technical,59000
84586,57,85,4,250,3,1,marketing,56000
84592,44,63,3,162,2,0,RandD,66000
84595,98,74,4,260,2,0,marketing,73000
84606,59,84,4,245,3,0,technical,126000
84608,91,79,4,254,2,0,support,153000
84615,78,49,3,224,3,0,sales,69000
84619,100,74,3,220,4,0,technical,54000
84636,87,70,5,225,3,0,product_mng,106000
84641,63,56,4,228,3,0,accounting,68000
84654,21,57,5,239,3,0,sales,206000
84665,81,68,5,230,2,0,support,120000
84676,90,81,4,175,3,0,management,109000
84683,52,43,2,199,2,0,sales,127000
84696,83,60,4,170,3,0,RandD,66000
84703,83,56,3,186,3,0,product_mng,119000
84706,73,67,2,139,8,0,sales,117000
84718,17,88,2,206,4,0,support,110000
84724,76,82,4,170,6,0,sales,137000
84731,82,68,3,160,4,0,sales,123000
84743,44,54,3,115,3,0,IT,117000
84745,70,39,6,285,4,0,sales,51000
84757,24,74,5,282,3,0,IT,112000
84767,11,84,7,296,4,0,sales,56000
84770,18,81,4,147,4,0,marketing,70000
84774,78,91,3,132,2,0,sales,131000
84777,83,81,5,219,5,0,sales,51000
84781,79,56,4,132,3,0,support,142000
84788,78,100,4,267,5,0,technical,114000
84793,46,48,2,141,3,0,sales,59000
84798,60,90,4,260,2,0,sales,133000
84804,98,44,4,154,6,0,sales,116000
84807,55,48,3,162,3,1,management,174000
84819,41,52,2,135,3,0,sales,60000
84830,44,52,2,137,3,0,technical,136000
84843,73,67,3,208,4,0,management,117000
84852,99,97,5,229,2,0,technical,146000
84860,73,74,4,214,3,0,sales,166000
84864,90,77,4,273,2,0,technical,61000
84866,75,85,3,250,6,0,technical,111000
84869,39,75,6,185,3,1,management,182000
84879,36,69,3,165,3,0,sales,127000
84896,68,65,3,173,3,0,marketing,204000
